school_code,school_name,school_type,state_name,ppd_name,is_secondary
DEE1415,SEKOLAH MENENGAH SAINS TENGKU MUHAMMAD FARIS PETRA,SBP,KELANTAN,PPD KOTA BHARU,True
DFT1001,SEKOLAH MENENGAH AGAMA TENGKU AMALIN A'ISHAH PUTRI,SM SABK,KELANTAN,PPD KOTA BHARU,True
DFT1002,SEKOLAH MENENGAH UGAMA (ARAB) AL-YUNUSIAH,SM SABK,KELANTAN,PPD KOTA BHARU,True
DFT1003,SMU(A) AL-KAUTHAR,SM SABK,KELANTAN,PPD KOTA BHARU,True
DHA1001,KOLEJ VOKASIONAL PENGKALAN CHEPA,KV,KELANTAN,PPD KOTA BHARU,True
DRA1009,SEKOLAH MENENGAH KEBANGSAAN AGAMA MELOR,SMKA,KELANTAN,PPD KOTA BHARU,True
DRA1010,SEKOLAH MENENGAH KEBANGSAAN AGAMA NAIM LIL-BANAT,SMKA,KELANTAN,PPD KOTA BHARU,True
DEA7405,SEKOLAH MENENGAH KEBANGSAAN KEROH,SMK,KELANTAN,PPD KUALA KRAI,True
DEA7407,SEKOLAH MENENGAH KEBANGSAAN KUALA KRAI,SMK,KELANTAN,PPD KUALA KRAI,True
DEA7408,SEKOLAH MENENGAH KEBANGSAAN MANEK URAI,SMK,KELANTAN,PPD KUALA KRAI,True
DEA7418,SEKOLAH MENENGAH KEBANGSAAN DABONG,SMK,KELANTAN,PPD KUALA KRAI,True
DEA7419,SEKOLAH MENENGAH KEBANGSAAN PAHI,SMK,KELANTAN,PPD KUALA KRAI,True
